timestamp,cpu_power_watt,gpu_power_watt,memory_used_mb,disk_read_mb_s,disk_write_mb_s,gpu_usage_percent,gpu_model,system_power_watt,device_id,user_id,agent_version,os_type,os_version,location,cpu_model,cpu_count,total_memory,disk_partitions,network_interfaces,platform_machine,platform_architecture,is_ai_spike,system_power_kw,usage_pattern,daily_usage_kwh,daily_remaining_kwh,daily_percentage,alert_level,alert_message,is_anomaly,anomaly_reason
2025-10-15T15:41:49.816Z,22.23,10.0,10201.1796875,0.0,0.22999999999999998,0.0,Generic GPU,113.33000000000001,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11333000000000001,idle,0.0018888333333333335,99.99811116666666,0.0018888333333333333,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:43:53.513Z,20.61,10.0,9938.42578125,0.0,0.009999999999999787,0.0,Generic GPU,110.53,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11053,idle,0.003731,99.996269,0.003731,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:46:00.990Z,20.69,10.0,10212.53125,0.0,0.10999999999999988,0.0,Generic GPU,111.66,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11166,idle,0.007516333333333333,99.99248366666667,0.007516333333333333,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:47:04.722Z,22.33,10.0,10177.30859375,0.0,0.06000000000000005,0.0,Generic GPU,113.35,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11334999999999999,idle,0.0094055,99.9905945,0.0094055,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:52:12.306Z,21.18,10.0,10130.98046875,0.0,0.18000000000000016,0.0,Generic GPU,111.9,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.1119,idle,0.013210000000000001,99.98679,0.013210000000000001,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:53:16.005Z,21.73,10.0,9883.4375,0.0,0.020000000000000018,0.0,Generic GPU,111.57,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11156999999999999,idle,0.015069500000000001,99.9849305,0.015069500000000001,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:54:19.699Z,29.4,10.0,9945.33984375,0.0,0.020000000000000018,0.0,Generic GPU,120.32,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.12032,idle,0.017074833333333334,99.98292516666666,0.017074833333333334,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:58:27.506Z,23.0,10.0,9418.1484375,0.0,0.1200000000000001,0.0,Generic GPU,111.20999999999998,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11120999999999998,idle,0.0208045,99.9791955,0.0208045,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T15:59:31.212Z,23.62,10.0,9406.29296875,0.0,-4.440892098500626e-16,0.0,Generic GPU,111.85999999999999,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11185999999999999,idle,0.022668833333333333,99.97733116666667,0.022668833333333333,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:01:38.726Z,26.32,10.0,9509.28125,0.0,0.020000000000000018,0.0,Generic GPU,115.24,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11524,idle,0.0038061666666666665,99.99619383333334,0.003806166666666666,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:02:42.351Z,24.43,10.0,9491.73046875,0.0,0.08000000000000007,0.0,Generic GPU,113.08,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11308,idle,0.005690833333333333,99.99430916666667,0.005690833333333333,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:12:49.880Z,23.98,10.0,8641.38671875,0.03000000000000025,0.10000000000000009,0.0,Generic GPU,109.35,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10934999999999999,idle,0.009332666666666666,99.99066733333333,0.009332666666666666,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:13:53.628Z,19.01,10.0,8699.5078125,0.0,0.020000000000000018,0.0,Generic GPU,104.06,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10406,idle,0.011067,99.988933,0.011067,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:16:01.147Z,19.43,10.0,8947.7109375,0.0,0.16000000000000014,0.0,Generic GPU,105.46,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10546,idle,0.014606833333333333,99.98539316666667,0.014606833333333333,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:17:04.907Z,17.99,10.0,8855.9921875,0.0,-4.440892098500626e-16,0.0,Generic GPU,103.52,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10352,idle,0.016332166666666665,99.98366783333333,0.016332166666666665,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:19:12.328Z,19.7,10.0,8759.765625,0.0,0.1499999999999999,0.0,Generic GPU,105.05,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10504999999999999,idle,0.0198285,99.9801715,0.0198285,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:20:16.098Z,17.57,10.0,8748.8203125,0.0,0.009999999999999787,0.0,Generic GPU,102.65,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10265,idle,0.021539333333333334,99.97846066666666,0.021539333333333334,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:22:23.540Z,18.69,10.0,8884.7890625,0.0,-4.440892098500626e-16,0.0,Generic GPU,104.4,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.1044,idle,0.025090499999999998,99.9749095,0.025090499999999998,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:23:27.281Z,19.74,10.0,8920.8828125,0.0,0.020000000000000018,0.0,Generic GPU,105.71000000000001,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10571000000000001,idle,0.026852333333333332,99.97314766666666,0.026852333333333332,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:25:34.726Z,22.02,10.0,8967.7890625,0.0,0.040000000000000036,0.0,Generic GPU,108.42,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10842,idle,0.030411833333333332,99.96958816666667,0.03041183333333333,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:26:38.371Z,23.62,10.0,9175.59765625,0.0,-4.440892098500626e-16,0.0,Generic GPU,110.98,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.11098000000000001,idle,0.0322615,99.9677385,0.0322615,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:28:46.136Z,20.79,10.0,9079.58203125,7.99,0.5699999999999998,0.0,Generic GPU,107.47,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10747,idle,0.03578316666666667,99.96421683333334,0.03578316666666667,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:29:49.880Z,18.87,10.0,8773.16796875,0.03000000000000025,0.08999999999999986,0.0,Generic GPU,104.18,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10418000000000001,idle,0.037519500000000004,99.9624805,0.037519500000000004,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:31:57.418Z,20.44,10.0,9258.359375,0.0,-4.440892098500626e-16,0.0,Generic GPU,107.76,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10776000000000001,idle,0.04104616666666667,99.95895383333334,0.04104616666666667,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:33:01.280Z,19.95,10.0,9069.8125,0.0,0.009999999999999787,0.0,Generic GPU,106.5,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.1065,idle,0.04282116666666667,99.95717883333333,0.04282116666666667,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:34:07.388Z,19.7,10.0,8696.05859375,0.0,-4.440892098500626e-16,0.0,Generic GPU,104.81,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10481,idle,0.044568,99.955432,0.044568,normal,,False,GPU model unknown and replaced with generic placeholder
2025-10-15T16:38:15.020Z,17.82,10.0,8616.921875,0.0,-4.440892098500626e-16,0.0,Generic GPU,102.42,233497587702774,ckklab,v1.4.0,Windows,10.0.26100,"Taichung, Taiwan","Intel64 Family 6 Model 158 Stepping 10, GenuineIntel",6,17015902208,1,3,AMD64,64bit,False,0.10242,idle,0.04800833333333333,99.95199166666667,0.04800833333333333,normal,,False,GPU model unknown and replaced with generic placeholder
